
Symbol table '.dynsym' contains 27118 entries:
   Num:    Value          Size Type    Bind   Vis      Ndx Name
 10283: 00000000005a80a4    60 FUNC    GLOBAL DEFAULT   10 _ZN16CCSpriteCOp[...]
 10284: 00000000005a2ef8     8 FUNC    GLOBAL DEFAULT   10 _ZN15CCTextInput[...]
 10285: 0000000000a8fca4    60 FUNC    GLOBAL DEFAULT   10 _ZN12SecretLayer6D1Ev
 10286: 0000000000bcd44c   136 FUNC    GLOBAL DEFAULT   10 png_safe_error
 10287: 0000000000aae518   364 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9exte[...]
 10288: 00000000011f6960  1760 OBJECT  WEAK   DEFAULT   17 _ZTVN7cocos2d9ex[...]
 10289: 00000000005c5bbc     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N7UILay[...]
 10290: 000000000065cbbc    28 FUNC    GLOBAL DEFAULT   10 _Z13spawnNodeCom[...]
 10291: 00000000009c0264    28 FUNC    GLOBAL DEFAULT   10 _ZN19CreateParti[...]
 10292: 0000000000890fc4   868 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 10293: 0000000000b20eac    64 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d26ccA[...]
 10294: 0000000000ae8db4   112 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCL[...]
 10295: 0000000000575300     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d11CCL[...]
 10296: 00000000006d945c    96 FUNC    GLOBAL DEFAULT   10 _ZN14LevelInfoLa[...]
 10297: 0000000000abddf0    68 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d6CCSh[...]
 10298: 00000000005be2b4     4 FUNC    GLOBAL DEFAULT   10 _ZN11AppDelegate[...]
 10299: 000000000057d424    40 FUNC    GLOBAL DEFAULT   10 _ZN15FileSaveMan[...]
 10300: 0000000000d68e7c     8 FUNC    GLOBAL DEFAULT   10 EVP_PKEY_asn1_se[...]
 10301: 0000000000d9dbf0   320 FUNC    GLOBAL DEFAULT   10 ENGINE_remove
 10302: 00000000011fb258    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d18C[...]
 10303: 000000000078aa0c   100 FUNC    GLOBAL DEFAULT   10 _ZN15EndPortalOb[...]
 10304: 0000000000c5d294   232 FUNC    GLOBAL DEFAULT   10 TIFFPredictorInit
 10305: 0000000000afd360     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCP[...]
 10306: 0000000000791ac0   196 FUNC    GLOBAL DEFAULT   10 _ZN12SimplePlaye[...]
 10307: 000000000056f448   680 FUNC    GLOBAL DEFAULT   10 _ZN12ButtonSprit[...]
 10308: 0000000000e0faa4   560 FUNC    GLOBAL DEFAULT   10 ASN1_bn_print
 10309: 0000000000abd3a4    52 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d6CCSh[...]
 10310: 0000000001185af0    56 OBJECT  WEAK   DEFAULT   17 _ZTI15RetryLevelLayer
 10311: 0000000000e76a24   216 FUNC    GLOBAL DEFAULT   10 BN_GF2m_mod_sqrt
 10312: 0000000000ae0ee0   104 FUNC    GLOBAL DEFAULT   10 kmGLTranslatef
 10313: 0000000000952e50   124 FUNC    GLOBAL DEFAULT   10 _ZN22SetupCountT[...]
 10314: 0000000000acd090    24 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d6CCNo[...]
 10315: 0000000000abede8    36 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCT[...]
 10316: 0000000000e15044   120 FUNC    GLOBAL DEFAULT   10 BN_BLINDING_invert_ex
 10317: 0000000000af6458    56 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d15CCM[...]
 10318: 0000000000b57658    36 FUNC    GLOBAL DEFAULT   10 _ZN4pugi8xml_textaSEj
 10319: 0000000000ab4bcc    36 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d12CCP[...]
 10320: 0000000000c0f650   504 FUNC    GLOBAL DEFAULT   10 jinit_d_main_con[...]
 10321: 00000000009d6294    92 FUNC    GLOBAL DEFAULT   10 _ZN19GJSmartBloc[...]
 10322: 00000000005f01a4   160 FUNC    GLOBAL DEFAULT   10 _ZN11GameManager[...]
 10323: 0000000000f16c90    26 OBJECT  WEAK   DEFAULT   11 _ZTSN7cocos2d13C[...]
 10324: 00000000005d0b28    52 FUNC    GLOBAL DEFAULT   10 _ZN9PlayLayer11c[...]
 10325: 0000000000aa24f8   212 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9exte[...]
 10326: 0000000000d3812c    44 FUNC    GLOBAL DEFAULT   10 ssl3_renegotiate
 10327: 0000000000b0a9d8    48 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9CCEG[...]
 10328: 0000000000dcb51c     8 FUNC    GLOBAL DEFAULT   10 PKCS12_SAFEBAG_g[...]
 10329: 0000000000aa2f68   208 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9exte[...]
 10330: 0000000001130340    56 OBJECT  GLOBAL DEFAULT   17 PKCS12_it
 10331: 0000000000d475c4     8 FUNC    GLOBAL DEFAULT   10 SSL_in_init
 10332: 0000000000629c90   520 FUNC    GLOBAL DEFAULT   10 _ZN12PlayerObjec[...]
 10333: 00000000008f81dc     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N11Prof[...]
 10334: 00000000009ea924   284 FUNC    GLOBAL DEFAULT   10 _ZN17SetupTrigge[...]
 10335: 00000000006ca7fc   252 FUNC    GLOBAL DEFAULT   10 _ZN12CreatorLaye[...]
 10336: 00000000005cf668    16 FUNC    GLOBAL DEFAULT   10 _ZN9PlayLayer15q[...]
 10337: 0000000000df31fc    72 FUNC    GLOBAL DEFAULT   10 policy_cache_fin[...]
 10338: 000000000060d0d0    40 FUNC    GLOBAL DEFAULT   10 _ZN14CustomListV[...]
 10339: 00000000008252b4    28 FUNC    WEAK   DEFAULT   10 _ZN15GJObjectDec[...]
 10340: 0000000000b24f44   256 FUNC    GLOBAL DEFAULT   10 _ZN8tinyxml212XM[...]
 10341: 0000000000ab0258     8 FUNC    GLOBAL DEFAULT   10 _ZNK7cocos2d15CC[...]
 10342: 0000000000902718    56 FUNC    GLOBAL DEFAULT   10 _ZN11SecretLayer[...]
 10343: 0000000000ae9130   344 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCL[...]
 10344: 00000000011fe3d0   136 OBJECT  WEAK   DEFAULT   17 _ZTVN7cocos2d8CC[...]
 10345: 00000000006d54d8     8 FUNC    GLOBAL DEFAULT   10 _ZThn464_N14Leve[...]
 10346: 0000000000e6ae48   124 FUNC    GLOBAL DEFAULT   10 RSA_padding_add_none
 10347: 0000000000d3872c   112 FUNC    GLOBAL DEFAULT   10 ssl_generate_pkey
 10348: 000000000068e34c   172 FUNC    GLOBAL DEFAULT   10 _ZN8EditorUI33sh[...]
 10349: 0000000000ab4d3c    60 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d18CCC[...]
 10350: 000000000074a634    36 FUNC    GLOBAL DEFAULT   10 _ZN22SpawnTrigge[...]
 10351: 0000000000a9ded8   308 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9exte[...]
 10352: 0000000000d68e0c    16 FUNC    GLOBAL DEFAULT   10 EVP_PKEY_asn1_se[...]
 10353: 0000000000c2c42c     8 FUNC    GLOBAL DEFAULT   10 jpeg_get_large
 10354: 00000000009f3528   232 FUNC    GLOBAL DEFAULT   10 _ZN11ShaderLayer[...]
 10355: 0000000000b21cc4    96 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13tga[...]
 10356: 0000000000b2a0f8     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d8ZipU[...]
 10357: 00000000005a822c   108 FUNC    GLOBAL DEFAULT   10 _ZN12CCSpritePlu[...]
 10358: 000000000091808c     8 FUNC    GLOBAL DEFAULT   10 _ZThn336_N19Gaun[...]
 10359: 00000000005c65d0    40 FUNC    GLOBAL DEFAULT   10 _ZN8GJUINode16up[...]
 10360: 00000000008f7a10   108 FUNC    WEAK   DEFAULT   10 _ZN13StarInfoPop[...]
 10361: 00000000011d05e0    24 OBJECT  WEAK   DEFAULT   17 _ZTI25SetupAreaM[...]
 10362: 00000000007495b0     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N16Cust[...]
 10363: 00000000011f4498    16 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d9ex[...]
 10364: 00000000006e3aec     8 FUNC    GLOBAL DEFAULT   10 _ZThn632_N11Uplo[...]
 10365: 0000000000adeaec    40 FUNC    GLOBAL DEFAULT   10 kmPlaneDotNormal
 10366: 00000000004ed1bc     4 FUNC    GLOBAL DEFAULT   10 _ZN15PlatformToo[...]
 10367: 0000000000bca524   344 FUNC    GLOBAL DEFAULT   10 png_destroy_gamm[...]
 10368: 000000000094d0c0   104 FUNC    GLOBAL DEFAULT   10 _ZN19SetupAnimat[...]
 10369: 0000000000ab3a50    28 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d8CCCa[...]
 10370: 0000000000ad2b74    84 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d5CCSetC2Ev
 10371: 000000000060d68c   116 FUNC    GLOBAL DEFAULT   10 _ZN15Achievement[...]
 10372: 0000000000be8dbc    12 FUNC    GLOBAL DEFAULT   10 png_set_text_com[...]
 10373: 00000000005f50ac 19112 FUNC    GLOBAL DEFAULT   10 _ZN11GameManager[...]
 10374: 0000000000dc32bc    12 FUNC    GLOBAL DEFAULT   10 OCSP_ONEREQ_free
 10375: 0000000000d81494     8 FUNC    GLOBAL DEFAULT   10 COMP_get_name
 10376: 00000000009c0aa8   308 FUNC    GLOBAL DEFAULT   10 _ZN19CreateParti[...]
 10377: 0000000000af95ec     8 FUNC    GLOBAL DEFAULT   10 _ZNK7cocos2d15CC[...]
 10378: 0000000000bc1064   468 FUNC    GLOBAL DEFAULT   10 lws_client_connect
 10379: 000000000115c080    32 OBJECT  WEAK   DEFAULT   17 _ZTV19LevelUploa[...]
 10380: 0000000000a7b544   100 FUNC    GLOBAL DEFAULT   10 _ZN29SetupTimerC[...]
 10381: 00000000007c6c10    36 FUNC    GLOBAL DEFAULT   10 _ZN12OptionsLayerD0Ev
 10382: 0000000000ae0510    40 FUNC    GLOBAL DEFAULT   10 kmVec3Scale
 10383: 000000000069443c     4 FUNC    GLOBAL DEFAULT   10 _ZN14CreateMenuI[...]
 10384: 0000000000751690    36 FUNC    GLOBAL DEFAULT   10 _ZN20SFXTriggerG[...]
 10385: 0000000001218ed0    96 OBJECT  WEAK   DEFAULT   17 _ZTVN7cocos2d13C[...]
 10386: 0000000000ef9270    36 OBJECT  WEAK   DEFAULT   11 _ZTS33SetupInsta[...]
 10387: 0000000000e7af7c   324 FUNC    GLOBAL DEFAULT   10 cms_DigestedData[...]
 10388: 0000000000df26c4    12 FUNC    GLOBAL DEFAULT   10 X509_REQ_new
 10389: 00000000007e1514     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N9InfoL[...]
 10390: 00000000007ef514   296 FUNC    WEAK   DEFAULT   10 _ZNSt8_Rb_treeIi[...]
 10391: 0000000000aecc9c    28 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d20CCT[...]
 10392: 0000000000662454   140 FUNC    GLOBAL DEFAULT   10 _ZN16LevelEditor[...]
 10393: 0000000000d5cf74   268 FUNC    GLOBAL DEFAULT   10 dtls1_clear
 10394: 000000000093a418    24 FUNC    GLOBAL DEFAULT   10 _ZN17RewardUnloc[...]
 10395: 00000000009753a4   112 FUNC    GLOBAL DEFAULT   10 _ZN23SetupObject[...]
 10396: 0000000000856798    48 FUNC    GLOBAL DEFAULT   10 _Z18compAdvanced[...]
 10397: 0000000000ae0a8c   160 FUNC    GLOBAL DEFAULT   10 km_mat4_stack_push
 10398: 000000000057d0a4   668 FUNC    GLOBAL DEFAULT   10 _ZN13TableViewCe[...]
 10399: 0000000000a34188     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N18Sele[...]
 10400: 0000000000d90628    16 FUNC    GLOBAL DEFAULT   10 EC_KEY_precomput[...]
 10401: 000000000117c120    96 OBJECT  WEAK   DEFAULT   17 _ZTV15GJChallengeItem
 10402: 00000000008d2df8    16 FUNC    GLOBAL DEFAULT   10 _ZN15FindObjectP[...]
 10403: 00000000005721b0  2156 FUNC    GLOBAL DEFAULT   10 _ZN19CCAnimateFr[...]
 10404: 000000000089d808  4392 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 10405: 0000000000b1954c    72 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13CCS[...]
 10406: 0000000000af6490   252 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCM[...]
 10407: 00000000007c694c   300 FUNC    GLOBAL DEFAULT   10 _ZN15GJDropDownL[...]
 10408: 0000000000c6352c   732 FUNC    GLOBAL DEFAULT   10 TIFFWriteScanline
 10409: 000000000082933c   692 FUNC    GLOBAL DEFAULT   10 _ZN20MusicDownlo[...]
 10410: 00000000005a69b0   152 FUNC    GLOBAL DEFAULT   10 _ZN12CCCircleWav[...]
 10411: 000000000090da40     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N19Curr[...]
 10412: 00000000009d053c   280 FUNC    GLOBAL DEFAULT   10 _ZN13GJSmartPref[...]
 10413: 00000000008f8834     8 FUNC    GLOBAL DEFAULT   10 _ZThn664_N11Prof[...]
 10414: 0000000000eee020    25 OBJECT  WEAK   DEFAULT   11 _ZTS22GJAccountS[...]
 10415: 000000000088a5d4   844 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 10416: 0000000000845688    28 FUNC    GLOBAL DEFAULT   10 _ZN16GJAccountMa[...]
 10417: 00000000007c9930    60 FUNC    GLOBAL DEFAULT   10 _ZN16MoreOptions[...]
 10418: 0000000000d714b4    28 FUNC    GLOBAL DEFAULT   10 ASYNC_get_current_job
 10419: 00000000005c4530  1944 FUNC    GLOBAL DEFAULT   10 _ZN12LoadingLaye[...]
 10420: 0000000000e07a98    28 FUNC    GLOBAL DEFAULT   10 OPENSSL_rdtsc
 10421: 0000000000854904   136 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 10422: 00000000009f5a98   404 FUNC    GLOBAL DEFAULT   10 _ZN11ShaderLayer[...]
 10423: 0000000000b33004   316 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d14CCT[...]
 10424: 0000000000a9b4ac  1332 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9exte[...]
 10425: 00000000008d8ca0   124 FUNC    GLOBAL DEFAULT   10 _ZN14UIOptionsLa[...]
 10426: 0000000000a5c2d8    92 FUNC    GLOBAL DEFAULT   10 _ZN12MusicBrowse[...]
 10427: 0000000000b30d78   284 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d14CCT[...]
 10428: 00000000005c08d0    72 FUNC    GLOBAL DEFAULT   10 _ZN12FindBPMLaye[...]
 10429: 00000000007c71bc     8 FUNC    GLOBAL DEFAULT   10 _ZThn632_N16More[...]
 10430: 0000000000e1dae4    76 FUNC    GLOBAL DEFAULT   10 CMS_RecipientInf[...]
 10431: 0000000000760588    56 FUNC    GLOBAL DEFAULT   10 _ZN14StartPosObj[...]
 10432: 000000000064428c    88 FUNC    GLOBAL DEFAULT   10 _ZN10GameObject1[...]
 10433: 0000000000604a58   512 FUNC    GLOBAL DEFAULT   10 _ZN10LevelTools1[...]
 10434: 0000000000865810   260 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 10435: 0000000000b2f5dc    52 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d15CCI[...]
 10436: 00000000007add7c   784 FUNC    GLOBAL DEFAULT   10 _ZN16GameStatsMa[...]
 10437: 0000000000aebd70   208 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d15CCL[...]
 10438: 0000000000e64d90    44 FUNC    GLOBAL DEFAULT   10 PEM_read_PKCS8
 10439: 0000000000e21f60   736 FUNC    GLOBAL DEFAULT   10 cms_SignedData_i[...]
 10440: 00000000008f7a08     8 FUNC    WEAK   DEFAULT   10 _ZThn320_N14Demo[...]
 10441: 000000000086a9bc   160 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 10442: 0000000001157f20   896 OBJECT  WEAK   DEFAULT   17 _ZTV18GameEffect[...]
 10443: 0000000000ccbef4     4 FUNC    GLOBAL DEFAULT   10 _ZdlPvRKSt9nothrow_t
 10444: 00000000008f69e4     8 FUNC    GLOBAL DEFAULT   10 _ZThn656_N18Frie[...]
 10445: 00000000008c4aa0   264 FUNC    GLOBAL DEFAULT   10 _ZN10SetIDPopup1[...]
 10446: 0000000000d300d8    16 FUNC    GLOBAL DEFAULT   10 tlsv1_2_method
 10447: 000000000085b008   176 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 10448: 0000000000b0ada8   204 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13CCA[...]
 10449: 0000000000829b6c    88 FUNC    GLOBAL DEFAULT   10 _ZN20MusicDownlo[...]
 10450: 0000000000d43014    12 FUNC    GLOBAL DEFAULT   10 SSL_set0_securit[...]
 10451: 0000000000d9670c    96 FUNC    GLOBAL DEFAULT   10 ec_GFp_mont_fiel[...]
 10452: 000000000060a830    68 FUNC    GLOBAL DEFAULT   10 _ZN11MapPackCell[...]
 10453: 0000000000b576a0    36 FUNC    GLOBAL DEFAULT   10 _ZN4pugi8xml_textaSEb
 10454: 00000000008c1bb4   112 FUNC    GLOBAL DEFAULT   10 _ZN15SelectFontL[...]
 10455: 0000000000ecee40    19 OBJECT  WEAK   DEFAULT   11 _ZTS16GameRateDe[...]
 10456: 0000000000aeb4b8    68 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d11CCL[...]
 10457: 0000000000ad3f18    56 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7CCAr[...]
 10458: 0000000001172e40  2040 OBJECT  WEAK   DEFAULT   17 _ZTV24AudioLineG[...]
 10459: 00000000005cfc0c   380 FUNC    GLOBAL DEFAULT   10 _ZN9PlayLayer22l[...]
 10460: 0000000000deffd4    20 FUNC    GLOBAL DEFAULT   10 d2i_X509_CRL_bio
 10461: 0000000000d702c8    12 FUNC    GLOBAL DEFAULT   10 d2i_ASN1_SET_ANY
 10462: 00000000009f5f24   136 FUNC    GLOBAL DEFAULT   10 _ZN11ShaderLayer[...]
 10463: 0000000000ccd490    20 FUNC    GLOBAL DEFAULT   10 _ZN10__cxxabiv12[...]
 10464: 0000000000e193d4   140 FUNC    GLOBAL DEFAULT   10 bn_set_words
 10465: 00000000006cf3d4   260 FUNC    GLOBAL DEFAULT   10 _ZN16LevelSearch[...]
 10466: 0000000000dc3334    12 FUNC    GLOBAL DEFAULT   10 i2d_OCSP_RESPBYTES
 10467: 00000000008a5b48     8 FUNC    GLOBAL DEFAULT   10 _ZN11CCMoveCNode[...]
 10468: 0000000000ef4fa0    23 OBJECT  WEAK   DEFAULT   11 _ZTS20GJRotateCo[...]
 10469: 0000000000dc3358    12 FUNC    GLOBAL DEFAULT   10 d2i_OCSP_RESPONSE
 10470: 0000000000b1b008    36 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d18CCS[...]
 10471: 0000000000a973c8    36 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9exte[...]
 10472: 0000000000de71f8     8 FUNC    GLOBAL DEFAULT   10 X509_REVOKED_get[...]
 10473: 0000000000ac2030   136 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCR[...]
 10474: 00000000006e6898    32 FUNC    GLOBAL DEFAULT   10 _ZN17LevelBrowse[...]
 10475: 0000000000609220     8 FUNC    WEAK   DEFAULT   10 _ZThn320_N15Achi[...]
 10476: 000000000078ab7c    16 FUNC    GLOBAL DEFAULT   10 _ZN16EditorPause[...]
 10477: 0000000000757830   432 FUNC    GLOBAL DEFAULT   10 _ZN17EnterEffect[...]
 10478: 0000000000cc4f38   140 FUNC    GLOBAL DEFAULT   10 inflateGetDictionary
 10479: 000000000118b170  1744 OBJECT  WEAK   DEFAULT   17 _ZTV19Newgrounds[...]
 10480: 0000000000ef8fc0    25 OBJECT  WEAK   DEFAULT   11 _ZTS22SetupAnimS[...]
 10481: 0000000000928620   104 FUNC    GLOBAL DEFAULT   10 _ZN20GJRotateCom[...]
 10482: 0000000000d43068    12 FUNC    GLOBAL DEFAULT   10 SSL_CTX_get0_sec[...]
 10483: 0000000000ae86d8   212 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13CCL[...]
 10484: 00000000011838c0   928 OBJECT  WEAK   DEFAULT   17 _ZTV17LocalLevel[...]
 10485: 0000000000bf151c   140 FUNC    GLOBAL DEFAULT   10 png_read_filter_[...]
 10486: 00000000011fcc80   136 OBJECT  WEAK   DEFAULT   17 _ZTVN7cocos2d11C[...]
 10487: 00000000008c30c8    56 FUNC    GLOBAL DEFAULT   10 _ZN15UIPOptionsL[...]
 10488: 00000000005b339c   392 FUNC    GLOBAL DEFAULT   10 _ZN15FMODAudioEn[...]
 10489: 0000000000daca9c   404 FUNC    GLOBAL DEFAULT   10 EVP_SignFinal
 10490: 0000000000d48bc8   164 FUNC    GLOBAL DEFAULT   10 ossl_statem_clie[...]
 10491: 0000000000608b78    36 FUNC    GLOBAL DEFAULT   10 _ZN14CustomListV[...]
 10492: 00000000005a38bc   508 FUNC    GLOBAL DEFAULT   10 _ZN15CCTextInput[...]
 10493: 0000000000abcd0c   364 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7CCTw[...]
 10494: 00000000011312d0    56 OBJECT  GLOBAL DEFAULT   17 AUTHORITY_KEYID_it
 10495: 0000000000824384     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N14Rate[...]
 10496: 00000000005bf108     4 FUNC    GLOBAL DEFAULT   10 _ZN21CreateGuide[...]
 10497: 000000000083b124  2084 FUNC    GLOBAL DEFAULT   10 _ZN19NewgroundsI[...]
 10498: 0000000000dc3d9c     8 FUNC    GLOBAL DEFAULT   10 OCSP_BASICRESP_a[...]
 10499: 00000000006d5e18   328 FUNC    GLOBAL DEFAULT   10 _ZN14LevelInfoLa[...]
 10500: 0000000000abe868   340 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCA[...]
 10501: 0000000000bbf3e8     8 FUNC    GLOBAL DEFAULT   10 lws_remaining_pa[...]
 10502: 0000000000924a18   112 FUNC    GLOBAL DEFAULT   10 _ZN21GJPFollowCo[...]
 10503: 0000000000b1e340   168 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d20CCN[...]
 10504: 0000000000afd238     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCP[...]
 10505: 000000000060a904    40 FUNC    GLOBAL DEFAULT   10 _ZN8SongCell7onC[...]
 10506: 0000000000630f50   696 FUNC    GLOBAL DEFAULT   10 _ZN12PlayerObjec[...]
 10507: 0000000000a17304   120 FUNC    GLOBAL DEFAULT   10 _ZN19SetupAdvFol[...]
 10508: 0000000000e21304   136 FUNC    GLOBAL DEFAULT   10 cms_set1_SignerI[...]
 10509: 000000000057670c   272 FUNC    GLOBAL DEFAULT   10 _ZN17CCMenuItemT[...]
 10510: 0000000000ea1710    24 OBJECT  WEAK   DEFAULT   11 _ZTS21TableViewC[...]
 10511: 0000000000da76d4    16 FUNC    GLOBAL DEFAULT   10 EVP_des_ede3_cbc
 10512: 000000000094cfd0   240 FUNC    GLOBAL DEFAULT   10 _ZN19SetupAnimat[...]
 10513: 0000000000b0a04c     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d17CCE[...]
 10514: 0000000001160c20    16 OBJECT  WEAK   DEFAULT   17 _ZTI27ConfigureV[...]
 10515: 00000000008e07c0    68 FUNC    GLOBAL DEFAULT   10 _ZN18ConfigureHS[...]
 10516: 00000000008a2570    20 FUNC    WEAK   DEFAULT   10 _ZN11ColorActionD2Ev
 10517: 0000000000aecc2c    28 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d19CCT[...]
 10518: 0000000000d88008     8 FUNC    GLOBAL DEFAULT   10 DH_set_ex_data
 10519: 00000000006207d8     4 FUNC    WEAK   DEFAULT   10 _ZN10GameObject1[...]
 10520: 0000000000aaa1f0     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9exte[...]
 10521: 0000000000acb544   920 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d6CCNo[...]
 10522: 0000000000ebf000    25 OBJECT  WEAK   DEFAULT   11 _ZTS22AnimatedSp[...]
 10523: 0000000001242df4     4 OBJECT  GLOBAL DEFAULT   21 _highestDeltaX
 10524: 00000000006953b0   104 FUNC    GLOBAL DEFAULT   10 _ZN8EditorUI25de[...]
 10525: 0000000000a6bc60   280 FUNC    GLOBAL DEFAULT   10 _ZN19EnterEffect[...]
 10526: 00000000008cdd54  1596 FUNC    GLOBAL DEFAULT   10 _ZN14GJMessagePo[...]
 10527: 0000000000b66644   252 FUNC    GLOBAL DEFAULT   10 _ZN4pugi11xpath_[...]
 10528: 0000000000d76f1c    96 FUNC    GLOBAL DEFAULT   10 BIO_get_retry_BIO
 10529: 0000000000d43de8   100 FUNC    GLOBAL DEFAULT   10 SSL_CTX_enable_ct
 10530: 0000000000a90164     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N12Secr[...]
 10531: 0000000000abebd0   140 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCR[...]
 10532: 0000000000dc388c    20 FUNC    GLOBAL DEFAULT   10 OCSP_resp_count
 10533: 0000000000a5c204    36 FUNC    GLOBAL DEFAULT   10 _ZN12MusicBrowse[...]
 10534: 0000000000d96390   376 FUNC    GLOBAL DEFAULT   10 ec_GFp_mont_grou[...]
 10535: 00000000011fc818    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d17C[...]
 10536: 0000000000ad577c     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCD[...]
 10537: 000000000113a420    24 OBJECT  WEAK   DEFAULT   17 _ZTI16CCScrollLa[...]
 10538: 000000000078fe94    36 FUNC    GLOBAL DEFAULT   10 _ZN10GJItemIconD0Ev
 10539: 00000000005c85d0    20 FUNC    GLOBAL DEFAULT   10 _ZN9PlayLayer21g[...]
 10540: 0000000000dae664     8 FUNC    GLOBAL DEFAULT   10 EVP_PKEY_CTX_get[...]
 10541: 000000000056f86c    24 FUNC    GLOBAL DEFAULT   10 _ZN12ButtonSprit[...]
 10542: 000000000085841c    76 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 10543: 0000000000d77178    12 FUNC    GLOBAL DEFAULT   10 BIO_number_read
 10544: 0000000001178600  1704 OBJECT  WEAK   DEFAULT   17 _ZTV13GJGarageLayer
 10545: 00000000011a9a00  1800 OBJECT  WEAK   DEFAULT   17 _ZTV19ConfigureV[...]
 10546: 0000000000e66510   128 FUNC    GLOBAL DEFAULT   10 PKCS7_add1_attri[...]
 10547: 0000000000b05c6c   848 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d11CCF[...]
 10548: 00000000005abc2c     8 FUNC    GLOBAL DEFAULT   10 _ZN15FMODAudioEn[...]
 10549: 0000000000912750     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N14Dail[...]
 10550: 0000000000b56ef0    56 FUNC    GLOBAL DEFAULT   10 _ZNK4pugi8xml_te[...]
 10551: 0000000000e0e44c    28 FUNC    GLOBAL DEFAULT   10 ASN1_add_oid_module
 10552: 0000000000b11cd0   476 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d11CCG[...]
 10553: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND glUniform4i
