
Symbol table '.dynsym' contains 27657 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
 10004: 0046c9b5    84 FUNC    WEAK   DEFAULT   12 _ZN7cocos2d15CCL[...]
 10005: 0046ca09     8 FUNC    WEAK   DEFAULT   12 _ZThn264_N7cocos[...]
 10006: 0046ca11    84 FUNC    WEAK   DEFAULT   12 _ZN15GJGradientL[...]
 10007: 00a69b78   908 OBJECT  GLOBAL DEFAULT   19 _ZTV15GJGradientLayer
 10008: 0046ca11    84 FUNC    WEAK   DEFAULT   12 _ZN15GJGradientL[...]
 10009: 0046ca65     8 FUNC    WEAK   DEFAULT   12 _ZThn264_N15GJGr[...]
 10010: 0046ca6d    18 FUNC    WEAK   DEFAULT   12 _ZN15GJGradientL[...]
 10011: 0046ca7f     8 FUNC    WEAK   DEFAULT   12 _ZThn264_N15GJGr[...]
 10012: 0046ca87    18 FUNC    WEAK   DEFAULT   12 _ZN7cocos2d15CCL[...]
 10013: 0046ca99     8 FUNC    WEAK   DEFAULT   12 _ZThn264_N7cocos[...]
 10014: 0046caa1    40 FUNC    GLOBAL DEFAULT   12 _Z15zoomLevelToZoomi
 10015: 0046cac9    30 FUNC    GLOBAL DEFAULT   12 _Z15compEnterEff[...]
 10016: 0046cae7    30 FUNC    GLOBAL DEFAULT   12 _Z18compAdvanced[...]
 10017: 0046cb05   120 FUNC    GLOBAL DEFAULT   12 _Z13rotateCCPoin[...]
 10018: 0046cb7d   116 FUNC    GLOBAL DEFAULT   12 _ZN12GJValueTwee[...]
 10019: 0046cbf1   126 FUNC    GLOBAL DEFAULT   12 _ZN11GJGameState[...]
 10020: 0046cc6f    70 FUNC    GLOBAL DEFAULT   12 _ZN11GJGameState[...]
 10021: 0046ccb5    42 FUNC    GLOBAL DEFAULT   12 _Z26deallocateDo[...]
 10022: 0046d04d    26 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10023: 0046d20d    26 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10024: 0046d26d    42 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10025: 0046d309  1638 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10026: 005eb6ad   144 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d17ccp[...]
 10027: 005e7e15    10 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d17CCS[...]
 10028: 005e7dbf    36 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d17CCS[...]
 10029: 0046dd11   158 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10030: 0046ddb1    64 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10031: 0058ac6f   190 FUNC    GLOBAL DEFAULT   12 _ZN19EnterEffect[...]
 10032: 0046de41    72 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10033: 0046e1d1   120 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10034: 0046e5b9    72 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10035: 0046e601   332 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10036: 0046e74d   132 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10037: 0046e7d1    18 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10038: 0046e7e5   416 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10039: 0046eded   104 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10040: 0046f039   104 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10041: 0046f0a1     2 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10042: 0046f0a3    24 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10043: 0046f1fd   132 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10044: 0046f4b9    10 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10045: 0046f567    84 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10046: 0046f5bb    62 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10047: 0046faad    32 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10048: 0046facd   192 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10049: 0046fb8d   192 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10050: 0046fc8d    66 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10051: 0046fdf1   312 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10052: 00499f09   152 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10053: 0049f605   376 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10054: 0046ffa1   252 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10055: 0049fbbd   380 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10056: 004700a1   272 FUNC    GLOBAL DEFAULT   12 _Z19applyPositio[...]
 10057: 004701b1    70 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10058: 004701f7    18 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10059: 00470209    18 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10060: 004703b1    68 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10061: 00000000     0 FUNC    GLOBAL DEFAULT  UND syscall@LIBC (2)
 10062: 0054f2fb    86 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10063: 0054fded   428 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10064: 0054ff99   372 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10065: 0055010d   100 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10066: 00550171    34 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10067: 00550193    34 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10068: 005501b5   240 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10069: 005502a5    70 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10070: 005502eb    70 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10071: 00550331   134 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10072: 005503b7   128 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10073: 00550437   114 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10074: 005504a9   114 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10075: 0055051b    96 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10076: 0055057b   104 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10077: 005505e3   104 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10078: 0055064b    40 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10079: 00550673    24 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10080: 0055068b   128 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10081: 0055070b    24 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10082: 00550723   138 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10083: 005507c5    24 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10084: 005507ad    24 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10085: 00470b69    28 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10086: 00470b85    60 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10087: 00470c5d    96 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10088: 00470db1   192 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10089: 00471029    38 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10090: 00471089    52 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10091: 004710bd    74 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10092: 004a535d   158 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10093: 005cfde9    40 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d12CCL[...]
 10094: 005d0059    76 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d15CCL[...]
 10095: 004722c1   132 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10096: 00472345   224 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10097: 0054c7e1    26 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10098: 0054ccb9    26 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10099: 0054e365    62 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10100: 0054e3a3    62 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10101: 0054f259   162 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10102: 00472c51   204 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10103: 00472d1d    96 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10104: 00472d7d   106 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10105: 00472de9   184 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10106: 00473291    32 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10107: 004732b1    96 FUNC    GLOBAL DEFAULT   12 _Z15parseSpecial[...]
 10108: 00473311    24 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10109: 00473329    24 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10110: 00473575  1492 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10111: 00473c69    42 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10112: 00473c93   298 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10113: 0058af3d  1842 FUNC    GLOBAL DEFAULT   12 _ZN19EnterEffect[...]
 10114: 00473dbd   110 FUNC    WEAK   DEFAULT   12 _ZN15GJBaseGameL[...]
 10115: 00473e2d   644 FUNC    WEAK   DEFAULT   12 _ZN15GJBaseGameL[...]
 10116: 004740b1   172 FUNC    WEAK   DEFAULT   12 _ZN15GJBaseGameL[...]
 10117: 0047415d   316 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10118: 00474299  1196 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10119: 00474745    92 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10120: 004747a1    64 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10121: 004747e1   764 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10122: 005bee53   142 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d23CCA[...]
 10123: 00474add   204 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10124: 00474ba9   230 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10125: 00474c8f    64 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10126: 00474ccf   186 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10127: 0049a0b1   308 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10128: 00474d89   172 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10129: 0049d05b    74 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10130: 00474e35   448 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10131: 00475089   380 FUNC    GLOBAL DEFAULT   12 _Z26getRotateCom[...]
 10132: 00475209   312 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10133: 00475341   268 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10134: 0047544d   548 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10135: 0049ab31    26 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10136: 0049ecc5    72 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10137: 0047569f    94 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10138: 00475801    42 FUNC    GLOBAL DEFAULT   12 _Z19isRelevantFo[...]
 10139: 0047582d   184 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10140: 0049a8ef    32 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10141: 004758e5   124 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10142: 00475961    10 FUNC    GLOBAL DEFAULT   12 _Z11getEventKeyii
 10143: 00475989  1012 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10144: 0049b81d   252 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10145: 0049bf19    44 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10146: 004760d9   104 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10147: 0049bf65    52 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10148: 00476141    80 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10149: 00476191    32 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10150: 004761b1    32 FUNC    GLOBAL DEFAULT   12 _Z15performMathSigndi
 10151: 0049f01d   408 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10152: 004a3da3   224 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10153: 0049d673    32 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10154: 0049d653    32 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10155: 004764f5    78 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10156: 0047662d    24 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10157: 0047668d    34 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10158: 00476841   156 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10159: 004768e7     8 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10160: 004768f9     8 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10161: 00476a59    18 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10162: 00476a7d   416 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10163: 00476c1d    10 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10164: 00476c29    64 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10165: 00476c69    76 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10166: 00476cb5     2 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10167: 00476cb7     2 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10168: 00476cb9     2 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10169: 00476cbd   108 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10170: 0047700d    68 FUNC    GLOBAL DEFAULT   12 _Z4lerpRKN7cocos[...]
 10171: 00477051   200 FUNC    GLOBAL DEFAULT   12 _Z11cubicBezierR[...]
 10172: 00477119   110 FUNC    GLOBAL DEFAULT   12 _Z11limitCameraR[...]
 10173: 00000000     0 FUNC    GLOBAL DEFAULT  UND fmodf@LIBC (3)
 10174: 004777d1   288 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10175: 004778f1   588 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10176: 00477cad    94 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10177: 00477e7d    72 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10178: 004780cd   182 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10179: 00478185   934 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10180: 0047852d   676 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10181: 0047883d   914 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10182: 00478bd1  1004 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10183: 00478fbd    28 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10184: 004794c5   160 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10185: 00479565    38 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10186: 004795b1   106 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10187: 0047961d   276 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10188: 00479911    88 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10189: 00479969   428 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10190: 005cfe11    98 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d12CCL[...]
 10191: 00ab9054     4 OBJECT  GLOBAL DEFAULT   22 _lastGradientUpdate
 10192: 0047a735   164 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10193: 004b12bd   452 FUNC    GLOBAL DEFAULT   12 _ZN19FMODLevelVi[...]
 10194: 0047a7d9   312 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10195: 004b126d    80 FUNC    GLOBAL DEFAULT   12 _ZN19FMODLevelVi[...]
 10196: 0047a911    84 FUNC    GLOBAL DEFAULT   12 _ZN15CCNodeConta[...]
 10197: 00497eb3     4 FUNC    GLOBAL DEFAULT   12 _ZN15CCNodeConta[...]
 10198: 005f3b49   132 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d11CCT[...]
 10199: 0054f539   840 FUNC    GLOBAL DEFAULT   12 _ZN11ShaderLayer[...]
 10200: 005bdf81    62 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d6CCNo[...]
 10201: 0047c849   268 FUNC    GLOBAL DEFAULT   12 _ZN15GJGradientL[...]
 10202: 0047cb5b    62 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10203: 0047cb99   196 FUNC    GLOBAL DEFAULT   12 _ZN18GJGameLoadi[...]
 10204: 0047cc5d   132 FUNC    GLOBAL DEFAULT   12 _ZN18GJGameLoadi[...]
 10205: 0047cd2d    68 FUNC    GLOBAL DEFAULT   12 _ZN18GJGameLoadi[...]
 10206: 0047cd71   424 FUNC    WEAK   DEFAULT   12 _ZN15GJBaseGameL[...]
 10207: 0047cf75   178 FUNC    WEAK   DEFAULT   12 _ZN15GJBaseGameL[...]
 10208: 0047d029   908 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10209: 0047d3b5   784 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10210: 0047d6c5   620 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10211: 0047d931   560 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10212: 0047db61   968 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10213: 0047df29    66 FUNC    WEAK   DEFAULT   12 _ZN15GJBaseGameL[...]
 10214: 0047df6d   104 FUNC    WEAK   DEFAULT   12 _ZNSt6vectorIP10[...]
 10215: 0047dfd5    16 FUNC    WEAK   DEFAULT   12 _ZNSt23_Rb_tree_[...]
 10216: 0047dfe5    56 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10217: 0047dfe5    56 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10218: 0047e01d   196 FUNC    WEAK   DEFAULT   12 _ZNSt6vectorIPS_[...]
 10219: 0047e0e1   196 FUNC    WEAK   DEFAULT   12 _ZNSt6vectorIPS_[...]
 10220: 0047e1a5   196 FUNC    WEAK   DEFAULT   12 _ZNSt6vectorIPS_[...]
 10221: 0047e269    48 FUNC    WEAK   DEFAULT   12 _ZNSt6vectorI19P[...]
 10222: 0047e309    56 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10223: 0047e309    56 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10224: 0047ef65    52 FUNC    GLOBAL DEFAULT   12 _Z22deallocateDo[...]
 10225: 0047efe9    38 FUNC    WEAK   DEFAULT   12 _ZNSt8_Rb_treeIS[...]
 10226: 0047f00f    60 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10227: 0047f00f    60 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10228: 0047f04b    38 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10229: 0047f08f    38 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10230: 0047f0b5    46 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10231: 0047f0e3    38 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10232: 0047f109    46 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10233: 0047f137    48 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10234: 0047f167    32 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10235: 0047f189   112 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10236: 0047f1f9    60 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10237: 0047f1f9    60 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10238: 0047f235   524 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10239: 0047f441  1294 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10240: 005bea99   128 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d29__C[...]
 10241: 0047f951  2272 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10242: 00480231    62 FUNC    WEAK   DEFAULT   12 _ZNKSt8_Rb_treeI[...]
 10243: 00480271    68 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10244: 004802b5   126 FUNC    WEAK   DEFAULT   12 _ZNSt6vectorIP24[...]
 10245: 00480335   984 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10246: 0048070d   126 FUNC    WEAK   DEFAULT   12 _ZNSt6vectorIP25[...]
 10247: 0048078b    34 FUNC    WEAK   DEFAULT   12 _ZStltI11GJGameE[...]
 10248: 004807ad   100 FUNC    WEAK   DEFAULT   12 _ZNSt6vectorI20E[...]
 10249: 00480811   128 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10250: 00480891   292 FUNC    WEAK   DEFAULT   12 _ZNSt6vectorI20E[...]
 10251: 004809b5   106 FUNC    WEAK   DEFAULT   12 _ZNSt6vectorIP15[...]
 10252: 00480a1f    24 FUNC    WEAK   DEFAULT   12 _ZNSt8_Rb_treeIS[...]
 10253: 00480a37    24 FUNC    WEAK   DEFAULT   12 _ZNSt8_Rb_treeIS[...]
 10254: 00480a4f    24 FUNC    WEAK   DEFAULT   12 _ZNSt8_Rb_treeIS[...]
 10255: 00480a67    24 FUNC    WEAK   DEFAULT   12 _ZNSt8_Rb_treeIS[...]
 10256: 00480a7f    22 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10257: 00480a95   192 FUNC    WEAK   DEFAULT   12 _ZNSt8_Rb_treeIS[...]
 10258: 00480b55    60 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10259: 00480b55    60 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10260: 00480b91   168 FUNC    WEAK   DEFAULT   12 _ZNSt6vectorIiSa[...]
 10261: 00480c39   138 FUNC    WEAK   DEFAULT   12 _ZN19EnterEffect[...]
 10262: 0058b671   418 FUNC    GLOBAL DEFAULT   12 _ZN19EnterEffect[...]
 10263: 00480c39   138 FUNC    WEAK   DEFAULT   12 _ZN19EnterEffect[...]
 10264: 00480cc3    28 FUNC    WEAK   DEFAULT   12 _ZNSt8_Rb_treeIi[...]
 10265: 00480cc3    28 FUNC    WEAK   DEFAULT   12 _ZNSt8_Rb_treeIi[...]
 10266: 00480ce1   140 FUNC    WEAK   DEFAULT   12 _ZNSt8__detail9_[...]
 10267: 00480d6d   292 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10268: 00480e91   114 FUNC    WEAK   DEFAULT   12 _ZNSt8__detail9_[...]
 10269: 00481091    60 FUNC    WEAK   DEFAULT   12 _ZNKSt6vectorI19[...]
 10270: 004810cd   292 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10271: 00481265   292 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10272: 00481389   112 FUNC    WEAK   DEFAULT   12 _ZNSt8__detail9_[...]
 10273: 00481509    64 FUNC    WEAK   DEFAULT   12 _ZNSt8__detail9_[...]
 10274: 00481549   212 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10275: 0048161d    48 FUNC    WEAK   DEFAULT   12 _ZNKSt6vectorIfS[...]
 10276: 0048164d    46 FUNC    WEAK   DEFAULT   12 _ZNSt15__tuple_c[...]
 10277: 0048167b   160 FUNC    WEAK   DEFAULT   12 _ZNSt8_Rb_treeIS[...]
 10278: 00481855    60 FUNC    WEAK   DEFAULT   12 _ZNKSt6vectorI19[...]
 10279: 00481891   424 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10280: 005eb3b1    72 FUNC    GLOBAL DEFAULT   12 _ZN7cocos2d12ccp[...]
 10281: 004a51cd   260 FUNC    GLOBAL DEFAULT   12 _ZN15GJEffectMan[...]
 10282: 00481c25   500 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
 10283: 00481f69   292 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10284: 0048208d    70 FUNC    WEAK   DEFAULT   12 _ZNSt8__detail9_[...]
 10285: 004820d3   292 FUNC    WEAK   DEFAULT   12 _ZNSt10_Hashtabl[...]
 10286: 004821f7   144 FUNC    WEAK   DEFAULT   12 _ZNSt8__detail9_[...]
 10287: 00482375   208 FUNC    GLOBAL DEFAULT   12 _ZN15GJBaseGameL[...]
